,Unnamed: 0,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,Double Value,Farmers Market?,place_id,googlename,googlelat,googlelon,googleaddress,check,official_address,phone number,hours,website,url,rating,nearby_price,details_price,Yelp_price,category,type,multiple,how
637,77238,Grand Avenue Station,-87.71710999999998,41.902443,3601 W Grand Ave,,Chicago,IL,60651.0,3904.0,COOK,False,False,ChIJv5GU-knND4gRawh3d9B3obs,Grand Ave Station,41.9023537,-87.71741180000001,"3601 West Grand Avenue, Chicago",0,"3601 W Grand Ave, Chicago, IL 60651, USA",(773) 292-6004,"['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 10:00 PM', 'Saturday: 5:00 AM – 10:00 PM', 'Sunday: 5:00 AM – 10:00 PM']",,https://maps.google.com/?cid=13520219293584132203,5.0,,,,gas station,"['gas_station', 'convenience_store', 'food', 'car_repair', 'store', 'point_of_interest', 'establishment']",20,name 1 & 2 (none first)
638,77239,Tony's Mobil,-87.68634,41.864532,2401 W Ogden Ave,,Chicago,IL,60608.0,1036.0,COOK,False,False,ChIJe44dX3AtDogRAV0SV8ItKZU,Dunkin' Donuts,41.8638173,-87.68680119999999,"2401 Ogden Avenue, Chicago",0,"2401 Ogden Ave, Chicago, IL 60608, USA",(312) 850-9220,"['Monday: 5:00 AM – 9:00 PM', 'Tuesday: 5:00 AM – 9:00 PM', 'Wednesday: 5:00 AM – 9:00 PM', 'Thursday: 5:00 AM – 9:00 PM', 'Friday: 5:00 AM – 9:00 PM', 'Saturday: 5:30 AM – 8:00 PM', 'Sunday: 6:00 AM – 7:00 PM']",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=339872,https://maps.google.com/?cid=10748172298404125953,3.5,1.0,1.0,$,other,"['bakery', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
639,77383,Citgo Fuel & Mini Mart,-87.62809,41.765156,7114 S Vincennes Ave,,Chicago,IL,60621.0,3506.0,COOK,False,False,ChIJQUzMpjovDogRV5AFR2jDoxY,FALCON FUEL,41.7652272,-87.628514,"7114 South Vincennes Avenue, Chicago",0,"7114 S Vincennes Ave, Chicago, IL 60621, USA",(773) 488-1550,,,https://maps.google.com/?cid=1631362342673813591,3.0,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
640,77385,Big Sams Food & Cellular,-87.63114200000003,41.677887,333 W 119th St,,Chicago,IL,60628.0,6033.0,COOK,False,False,ChIJawC8oT0kDogRZSh0SOfTDfc,Boost Mobile,41.67768959999999,-87.63131969999999,"333 West 119th Street, Chicago",0,"333 W 119th St, Chicago, IL 60628, USA",(773) 377-6000,,https://www.boostmobile.com/shop/phones/,https://maps.google.com/?cid=17802117892371916901,,1.0,1.0,,other,"['point_of_interest', 'establishment']",1,address first word
641,77570,JEWEL 3181,-87.62649499999998,41.73624,87 W 87th St,,Chicago,IL,60620.0,1315.0,COOK,False,False,ChIJhzUjDvglDogR2vmY6NEw14w,Western Union,41.735658,-87.627676,"87 W 87th St, As 0046359, Chicago",0,"87 W 87th St, As 0046359, Chicago, IL 60620, USA",(800) 325-6000,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: 9:00 AM – 4:00 PM']",http://locations.westernunion.com/us/il/chicago/88468f621711bfb6df49890893bdafab?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,https://maps.google.com/?cid=10148633963411339738,,,,,other,"['finance', 'point_of_interest', 'establishment']",4,name 1 and address 1 (more than one first) 
642,77596,ALLIANCE POULTRY FARM MARKET INC.,-87.668724,41.896088,1636 W Chicago Ave,,Chicago,IL,60622.0,5128.0,COOK,False,False,ChIJfRexTM3SD4gRXGs9IrcLYpU,Alliance Poultry Farms Inc,41.8961607,-87.6687647,"1636 West Chicago Avenue, Chicago",0,"1636 W Chicago Ave, Chicago, IL 60622, USA",(312) 829-1458,"['Monday: 7:00 AM – 6:00 PM', 'Tuesday: 7:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 6:00 PM', 'Thursday: 7:00 AM – 6:00 PM', 'Friday: 7:00 AM – 6:00 PM', 'Saturday: 7:00 AM – 6:00 PM', 'Sunday: 9:00 AM – 4:30 PM']",,https://maps.google.com/?cid=10764178940550277980,3.5,,,$$,other,"['food', 'store', 'point_of_interest', 'establishment']",1,address first word
643,77958,Rio Grande Fruit Market Inc,-87.714554,41.910004,3501 W North Ave,,Chicago,IL,60647.0,4808.0,COOK,False,False,ChIJTaom-0bND4gRKE7rRJ_qcpY,Rio Grande Fruit Market Inc,41.9098385,-87.7144975,"3501 West North Avenue, Chicago",0,"3501 W North Ave, Chicago, IL 60647, USA",(773) 342-2670,,,https://maps.google.com/?cid=10840985222811176488,4.3,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
644,77959,Espinoza Grocery,-87.718361,41.84079000000001,2758 S Ridgeway Ave,,Chicago,IL,60623.0,4523.0,COOK,False,False,ChIJO_RndmoyDogRfK7ndMxt0rQ,Chateau De Paul,41.8408022,-87.71726919999999,"2758 South Lawndale Avenue, Chicago",0,"2758 S Lawndale Ave, Chicago, IL 60623, USA",(773) 522-1396,,,https://maps.google.com/?cid=13029597396838362748,4.7,,,$,other,"['beauty_salon', 'point_of_interest', 'establishment']",1,address first word
645,78236,Marathon,-87.694084,41.793716,2800 W 55th St,,Chicago,IL,60632.0,2205.0,COOK,False,False,ChIJCxHXFCEuDogRfFWI60N9Lx0,Marathon Gas,41.79391390000001,-87.6941034,"2800 West 55th Street, Chicago",0,"2800 W 55th St, Chicago, IL 60632, USA",(773) 476-3619,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://mymarathonstation.com/StoreHome/154104,https://maps.google.com/?cid=2103037281673172348,,,,,gas station,"['gas_station', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
646,78286,Bucktown Market,-87.672432,41.912399,1758 W Wabansia Ave,,Chicago,IL,60622.0,1446.0,COOK,False,False,ChIJrXN_28PSD4gRFmrKqrD_T1o,Bucktown Market,41.9124776,-87.67246899999999,"1758 West Wabansia Avenue, Chicago",0,"1758 W Wabansia Ave, Chicago, IL 60622, USA",(773) 342-0123,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']",,https://maps.google.com/?cid=6507701120818375190,4.3,,,$$,convenience store,"['convenience_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
647,78687,Family Dollar 8532,-87.774101,41.793968,6190 S Archer Ave,,Chicago,IL,60638.0,2642.0,COOK,False,False,ChIJQYB7gDQxDogRjWKoD1jnYMU,FAMILY DOLLAR,41.7942324,-87.7739126,"6190 South Archer Avenue #8532, Chicago",0,"6190 S Archer Ave #8532, Chicago, IL 60638, USA",(773) 581-7170,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']",https://www.familydollar.com/,https://maps.google.com/?cid=14222621988641858189,4.1,1.0,1.0,,other,"['store', 'point_of_interest', 'establishment']",1,address first word
648,78688,7-Eleven 17859C,-87.694633,41.98278,5562 N Lincoln Ave,,Chicago,IL,60625.0,2213.0,COOK,False,False,ChIJmTqTRfzRD4gRW86Yd1wsBvQ,7-Eleven,41.9824321,-87.6946735,"5562 North Lincoln Avenue, Chicago",0,"5562 N Lincoln Ave, Chicago, IL 60625, USA",(773) 769-5320,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.7-eleven.com/?yext=17859,https://maps.google.com/?cid=17583790570769796699,,1.0,1.0,,convenience store,"['convenience_store', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
649,78763,AAA Food,-87.692993,41.846519,2700 W 25th St,,Chicago,IL,60608.0,4602.0,COOK,False,False,ChIJ4Su6VogtDogRm8DQolCed28,Popeyes Louisiana Kitchen,41.84483629999999,-87.6954446,"2556 South California Avenue, Chicago",Double Check- Address mismatch,"2556 S California Ave, Chicago, IL 60608, USA",(773) 376-6765,"['Monday: 9:00 AM – 10:00 PM', 'Tuesday: 9:00 AM – 10:00 PM', 'Wednesday: 9:00 AM – 10:00 PM', 'Thursday: 9:00 AM – 10:00 PM', 'Friday: 9:00 AM – 10:00 PM', 'Saturday: 9:00 AM – 10:00 PM', 'Sunday: 9:00 AM – 10:00 PM']",http://locations.popeyes.com/il/chicago/2367/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,https://maps.google.com/?cid=8032062529604731035,3.2,1.0,1.0,$,other,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,name second word
650,78810,CARNICERIA JIMENEZ INC,-87.73200200000002,41.909847,4204 W North Ave,,Chicago,IL,60639.0,4829.0,COOK,False,False,ChIJT2HcKSTND4gRrYuuzX0Nsk0,Carniceria Jimenez,41.9099647,-87.73157359999999,"4204 West North Avenue, Chicago",0,"4204 W North Ave, Chicago, IL 60639, USA",(773) 486-5805,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://www.carniceriasjimenez.com/,https://maps.google.com/?cid=5598552120747789229,4.0,2.0,2.0,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
651,78839,Dollar Tree 4475,-87.74670400000002,41.92427100000001,4800 W Fullerton Ave,,Chicago,IL,60639.0,2504.0,COOK,False,False,ChIJyaEafe_MD4gRN0p-WA1Z6Mg,Dollar Tree,41.924477,-87.746686,"4800 W Fullerton Ave, Chicago",0,"4800 W Fullerton Ave, Chicago, IL 60639, USA",(773) 622-5768,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 9:00 PM']",http://locations.dollartree.com/il/chicago/4475/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,https://maps.google.com/?cid=14476918916036577847,3.9,1.0,1.0,,other,"['food', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1,address first word
652,78925,SAJ Power,-87.670479,41.834698,3269 S Archer Ave,,Chicago,IL,60608.0,6839.0,COOK,False,False,ChIJjzG1BcctDogRzCAi8O1dzbw,Marathon,41.8342097,-87.67068119999999,"3269 South Archer Avenue, Chicago",0,"3269 S Archer Ave, Chicago, IL 60608, USA",(773) 927-5580,,http://www.marathon.com/,https://maps.google.com/?cid=13604633325873537228,3.7,,,,gas station,"['gas_station', 'car_repair', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
653,79162,VIETHOA PLAZA,-87.656624,41.973217,1051 W Argyle St,,Chicago,IL,60640.0,3707.0,COOK,False,False,ChIJKWRKGNXTD4gRZKLf5bXj0CQ,Viet Hoa Plaza,41.9731061,-87.656649,"1051 West Argyle Street, Chicago",0,"1051 W Argyle St, Chicago, IL 60640, USA",(773) 334-1028,"['Monday: 7:30 AM – 7:00 PM', 'Tuesday: 7:30 AM – 7:00 PM', 'Wednesday: 7:30 AM – 7:00 PM', 'Thursday: 7:30 AM – 7:00 PM', 'Friday: 7:30 AM – 7:00 PM', 'Saturday: 7:30 AM – 7:00 PM', 'Sunday: 7:30 AM – 7:00 PM']",,https://maps.google.com/?cid=2652870550906446436,4.2,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
654,79204,New York Deli Inc,-87.61895,41.809425,316 E 47th St,,Chicago,IL,60653.0,4004.0,COOK,False,False,ChIJET7PyawuDogRu_XjhcLvS_c,New York Deli Inc,41.80952260000001,-87.6187207,"316 East 47th Street, Chicago",0,"316 E 47th St, Chicago, IL 60653, USA",(773) 268-2202,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Closed', 'Sunday: Closed']",,https://maps.google.com/?cid=17819599969370502587,4.5,,,,other,"['food', 'store', 'point_of_interest', 'establishment']",1,address first word
655,79215,"New Food Mart, Inc",-87.615257,41.780293,408 E 63rd St,,Chicago,IL,60637.0,3302.0,COOK,False,False,ChIJxe4P5ispDogRpNRK5ZZ-vyE,Super Fair Foods,41.7797589,-87.6142763,"South Vernon Avenue, Chicago",Double Check- Address mismatch,"S Vernon Ave, Chicago, IL 60637, USA",,"['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 7:00 PM', 'Sunday: 8:00 AM – 4:00 PM']",,https://maps.google.com/?cid=2431801510360437924,4.0,,,0,other,"['point_of_interest', 'establishment']",2,"name second word, >1 results"
656,79263,JEWEL 3514,-87.64676700000003,41.946617,3531 N Broadway St,,Chicago,IL,60657.0,1825.0,COOK,False,False,ChIJj7-l5brTD4gR7i-EE8FBXBw,Western Union,41.946875,-87.646287,"3531 N Broadway St, As 0046492, Chicago",0,"3531 N Broadway St, As 0046492, Chicago, IL 60657, USA",(800) 325-6000,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: 9:00 AM – 4:00 PM']",http://locations.westernunion.com/us/il/chicago/a04036e8cd534f2ad3bd80ae8db12e65?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,https://maps.google.com/?cid=2043580628431286254,,,,,other,"['finance', 'point_of_interest', 'establishment']",6,name 1 and address 1 (more than one first) 
657,79336,Oni Atare Foods,-87.659981,41.806778,4801 S Loomis Blvd,,Chicago,IL,60609.0,4219.0,COOK,False,False,ChIJyZmSM30uDogRL5QtSZmzdHw,Oni Atare Foods,41.806737,-87.659695,"4801 South Loomis Boulevard, Chicago",0,"4801 S Loomis Blvd, Chicago, IL 60609, USA",,,,https://maps.google.com/?cid=8967990228940592175,,,,0,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
658,79503,RAY'S FOOD MART II,-87.748367,41.897789,4900 W Walton St,,Chicago,IL,60651.0,3131.0,COOK,False,False,ChIJx5kYldLMD4gRYg3CBaMjoPY,SANTHOM CITGO,41.8990042,-87.7456181,"1001 North Cicero Avenue, Chicago",Double Check- Address mismatch,"1001 N Cicero Ave, Chicago, IL 60651, USA",(773) 626-9460,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,https://maps.google.com/?cid=17771243312687222114,3.9,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,name second word
659,79510,CHAPALA INC.,-87.674461,42.01202,7117 N Clark St,,Chicago,IL,60626.0,2407.0,COOK,False,False,ChIJ8_KyRLTRD4gRVVZ3XnjwBYQ,Supermercado Chapala,42.01200739999999,-87.6740973,"7117 North Clark Street, Chicago",0,"7117 N Clark St, Chicago, IL 60626, USA",(773) 465-3907,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",,https://maps.google.com/?cid=9513274187661661781,4.5,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
660,79585,CVS 5394,-87.667549,41.903622,1200 N Ashland,,Chicago,IL,60622.0,,COOK,False,False,ChIJ1ZDrK9DSD4gRauXnY1YH6Sk,CVS,41.90360069999999,-87.66773189999999,"1200 North Ashland Avenue, Chicago",0,"1200 N Ashland Ave, Chicago, IL 60622, USA",(773) 342-5917,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://www.cvs.com/store-locator/cvs-pharmacy-address/1200+North+Ashland+Avenue-Chicago-IL-60622/storeid=5394?WT.mc_id=LS_GOOGLE_FS_5394,https://maps.google.com/?cid=3019953092753352042,3.0,,,$$,convenience store,"['convenience_store', 'health', 'food', 'store', 'point_of_interest', 'establishment']",7,name 1 and address 1 (more than one first) 
661,79689,7-Eleven 34133A,-87.658897,41.96542700000001,1138 W Wilson Ave,,Chicago,IL,60640.0,5617.0,COOK,False,False,ChIJASoYXy3SD4gRXKdbLqhDgO0,7-Eleven,41.9655293,-87.65901629999999,"1138 West Wilson Avenue, Chicago",0,"1138 W Wilson Ave, Chicago, IL 60640, USA",(773) 878-1757,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.7-eleven.com/?yext=34133,https://maps.google.com/?cid=17113752973619210076,3.7,1.0,1.0,$,convenience store,"['convenience_store', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
662,79974,Evergreen Convenient Food Inc,-87.70948,41.905502,3301 W Evergreen Ave,,Chicago,IL,60651.0,2308.0,COOK,False,False,ChIJ7bIUok_ND4gRXuSVVS47GYM,Evergreen Convenience Food Inc,41.9054514,-87.7094864,"3301 West Evergreen Avenue, Chicago",0,"3301 W Evergreen Ave, Chicago, IL 60651, USA",(773) 384-5700,"['Monday: 8:30 AM – 8:30 PM', 'Tuesday: 8:30 AM – 8:30 PM', 'Wednesday: 8:30 AM – 8:30 PM', 'Thursday: 8:30 AM – 8:30 PM', 'Friday: 8:30 AM – 8:30 PM', 'Saturday: 8:30 AM – 8:30 PM', 'Sunday: 8:30 AM – 8:30 PM']",,https://maps.google.com/?cid=9446646763576747102,3.5,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
663,80034,Andys Fruit Ranch,-87.708427,41.967651,4733 N Kedzie Ave,,Chicago,IL,60625.0,4420.0,COOK,False,False,ChIJhdIyOeXND4gRfHVCrJ8xEcw,Andy's Fruit Ranch,41.9676801,-87.70828589999999,"4733 North Kedzie Avenue, Chicago",0,"4733 N Kedzie Ave, Chicago, IL 60625, USA",(773) 583-2322,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 8:00 PM']",http://www.andysfruitranch.com/,https://maps.google.com/?cid=14704588820200977788,4.2,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
664,80102,Holzkopf's Meat Market,-87.66035500000002,41.993912,6155 N Broadway St,,Chicago,IL,60660.0,2501.0,COOK,False,False,ChIJTZM9n5_RD4gRjCltZ4E3VKg,Holzkopf Meat Market,41.9938923,-87.66010759999999,"6155 North Broadway Street, Chicago",0,"6155 N Broadway St, Chicago, IL 60660, USA",(773) 764-0714,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']",http://holzkopfsmeatmarket.com/,https://maps.google.com/?cid=12129380725341104524,4.8,,,$$,other,"['food', 'store', 'point_of_interest', 'establishment']",1,address first word
665,80110,JEWEL 3114,-87.70011099999998,41.706261,3128 W 103rd St,,Chicago,IL,60655.0,2010.0,COOK,False,False,ChIJ8f5WaSuND4gR5EO9VKZcAZ4,Jewel-Osco,41.7068671,-87.70011889999999,"3128 West 103rd Street, Chicago",0,"3128 W 103rd St, Chicago, IL 60655, USA",(773) 238-4444,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://www.jewelosco.com/pd/stores/IL/Chicago/Chicago-103rd-St-and-Kedzie/CD4073281,https://maps.google.com/?cid=11385483202425340900,3.8,2.0,2.0,$$$,grocery,"['grocery_or_supermarket', 'pharmacy', 'health', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
666,80113,Jewel 3477,-87.843117,41.959457,4734 N Pueblo,,Chicago,IL,60656.0,,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
667,80129,Phillips 66,-87.66301,41.736805,8645 S Ashland Ave,,Chicago,IL,60620.0,4830.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
668,80135,La Acambarense Bakery Llc,-87.704391,41.823902,3815 S Kedzie Ave,,Chicago,IL,60632.0,2710.0,COOK,False,False,ChIJlYK9WgQyDogR7BHWOSbrbT0,La Acambarense Ltd,41.8239204,-87.7043236,"3815 South Kedzie Avenue, Chicago",0,"3815 S Kedzie Ave, Chicago, IL 60632, USA",(773) 523-3112,,,https://maps.google.com/?cid=4426452558186680812,,,,,other,"['point_of_interest', 'establishment']",1,address first word
669,80144,JEWEL 3721,-87.771408,41.794281,6107 S Archer Ave,,Chicago,IL,60638.0,2743.0,COOK,False,False,ChIJvaRdOjExDogRWSRFnn9TBuM,TCF Bank,41.79378699999999,-87.7702013,"6107 South Archer Avenue, Chicago",0,"6107 S Archer Ave, Chicago, IL 60638, USA",(800) 823-2265,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: 9:00 AM – 4:00 PM']",https://www.tcfbank.com/,https://maps.google.com/?cid=16358854504051188825,5.0,,,,other,"['bank', 'finance', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
670,80212,Kinos Finer Foods LLC,-87.700218,41.846519,2458 S Sacramento Ave,,Chicago,IL,60623.0,4106.0,COOK,False,False,ChIJp5AYencyDogR09gf9zWBmDo,Kinos Finer Foods,41.84652159999999,-87.7003514,Chicago,Double Check- Address mismatch,"Chicago, IL 60623, USA",,,,https://maps.google.com/?cid=4222266719439149267,,,,0,other,"['point_of_interest', 'establishment']",1,name first word
671,80498,Cermak Produce No. 12 Inc,-87.646263,41.838833,3033 S Halsted St,,Chicago,IL,60608.0,5804.0,COOK,False,False,ChIJzTPCUEYsDogR2kHIThhUOec,Cermak Fresh Market,41.8389,-87.645949,"3033 South Halsted Street, Chicago",0,"3033 S Halsted St, Chicago, IL 60608, USA",(312) 460-3460,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']",http://cermakfreshmarket.com/,https://maps.google.com/?cid=16661440759811555802,4.3,,,$,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
